Folder,AvgFreq,KappaFull,mean_sb_frac
203,0.590417891596875,0.7758281706535742,0.1280197916666666
204,0.5156397481697916,0.7469321111407297,0.1049229166666666
205,0.56744505400625,0.7680086113585356,0.1138947916666666
206,0.5630937805781251,0.7435057939936024,0.118484375
207,0.5955271083072916,0.747526103432394,0.1347458333333333
208,0.5195304772270833,0.7658880492250533,0.0956802083333333
209,0.55142978279375,0.6365870618694798,0.1104729166666666
210,0.5589766182614583,0.5919129286975844,0.1138895833333333
211,0.537511723425,0.703181626489906,0.1122708333333333
212,0.598254178353125,0.7511578471516568,0.1270614583333333
213,0.5003390223072917,0.5809880451017041,0.1010635416666666
214,0.5341910967218749,0.8628826639618004,0.1057614583333333
215,0.6462624006135417,0.9403079962626686,0.1535833333333333
216,0.592970712453125,0.6797894690434945,0.1175322916666666
217,0.563176286996875,0.6794717663519163,0.1151708333333333
218,0.51939290253125,0.438970331756681,0.0894708333333333
219,0.5016771902281251,0.7794195354510466,0.0781229166666666
220,0.57767698973125,0.9381796417547228,0.1283447916666666
221,0.5852597446708333,0.7750026181812532,0.122803125
222,0.5736833081552083,0.6878164919663123,0.1103791666666666
223,0.6082099315041667,0.8147008081396871,0.1385020833333333
224,0.5986349915583333,0.7522906565433943,0.1295989583333333
225,0.5588801628114582,0.5527686170972342,0.1123114583333333
226,0.6096766145166667,0.8097370388468754,0.138059375
227,0.5455648139114583,0.6926560529989934,0.1168583333333333
228,0.5325765477166666,0.634280026332204,0.1082458333333333
229,0.5573189558604167,0.7096268693829384,0.1174208333333333
230,0.51776068946875,0.6406432734116677,0.1045520833333333
231,0.5753515200010417,0.8355099891070202,0.11856875
232,0.5937098100989583,0.6827516739139855,0.1235135416666666
233,0.5434582841947916,0.4732785721125867,0.1009760416666666
234,0.5635217002197916,0.5084101017581516,0.1053864583333333
235,0.5426644607333334,0.690053010530452,0.0962354166666666
236,0.6071285960145834,0.7250352254287147,0.1221270833333333
237,0.5007447016447917,0.4981925332096624,0.0871739583333333
