# Tetrahedron method
        2.7978392271        0.8283606461        0.9203324822        0.6310286662        0.6310286662
        2.8260053947        0.7806248393        0.9001932996        0.5836512321        0.5836512321
        2.8541715622        0.8132198349        0.9134148492        0.6036208157        0.6036208157
        2.8823377297        0.9012020021        0.9396368300        0.6504275479        0.6504275479
        2.9105038973        0.8885504748        0.8906487743        0.6224260243        0.6224260243
        2.9386700648        1.0614852376        0.9657091946        0.7650496838        0.7650496838
        2.9668362323        1.1145626908        1.0737984474        0.9331838372        0.9331838372
        2.9950023999        1.0562420924        1.2022011570        1.0620057419        1.0620057419
        3.0231685674        1.1814265248        1.0344465256        0.9167661494        0.9167661494
        3.0513347350        1.3868980729        1.2444500165        1.2438380343        1.2438380343
        3.0795009025        1.3410789682        1.3891752536        1.3585550350        1.3585550350
        3.1076670700        1.4749072145        1.2684807062        1.5359120047        1.5359120047
        3.1358332376        1.2496296381        1.0053860081        1.4768969516        1.4768969516
        3.1639994051        1.2680459670        0.9122582390        1.5204198897        1.5204198897
        3.1921655727        1.4204177791        0.9619705583        1.7055422635        1.7055422635
        3.2203317402        1.5420622285        1.0024976188        1.9039522819        1.9039522819
        3.2484979077        1.4640068034        0.8937194560        1.9097204194        1.9097204194
        3.2766640753        1.4982428083        1.0830345222        2.4165267531        2.4165267531
        3.3048302428        1.5885685513        0.9617555457        2.3612198347        2.3612198347
        3.3329964103        1.7195040555        1.0420464825        2.5475324680        2.5475324680
        3.3611625779        1.9734100995        0.9433728153        2.8442729924        2.8442729924
        3.3893287454        1.6797988945        0.7817728545        2.4052258119        2.4052258119
        3.4174949130        1.1725006958        0.7396429109        1.8882882265        1.8882882265
        3.4456610805        1.1273382322        0.4969367442        1.8110830543        1.8110830543
        3.4738272480        0.9724429701        0.6235821059        1.7353860771        1.7353860771
        3.5019934156        0.9668345109        1.0762683574        1.9706337108        1.9706337108
        3.5301595831        0.6082873386        1.1644313331        1.6176139671        1.6176139671
        3.5583257507        0.3403005657        0.8057291065        1.0932671848        1.0932671848
        3.5864919182        0.2830389499        0.7314936311        1.0515096243        1.0515096243
        3.6146580857        0.2542473917        0.6801477587        1.0795597493        1.0795597493
        3.6428242533        0.2677135845        0.6515888444        1.2044358232        1.2044358232
        3.6709904208        0.2360275177        0.7581852053        1.2779683803        1.2779683803
        3.6991565884        0.1278291165        0.7176083881        0.7037899306        0.7037899306
        3.7273227559        0.0721707874        0.7222658258        0.4288896442        0.4288896442
        3.7554889234        0.0322769640        0.8195716979        0.2878754994        0.2878754994
        3.7836550910        0.0272231167        0.9877846146        0.3011709814        0.3011709814
        3.8118212585        0.0261425205        1.0460443156        0.3097373656        0.3097373656
        3.8399874260        0.0275472528        1.1757922762        0.3344737642        0.3344737642
        3.8681535936        0.0283745148        1.1917052231        0.3303712131        0.3303712131
        3.8963197611        0.0247584184        1.0214710209        0.2762892643        0.2762892643
        3.9244859287        0.0237276197        0.9634396496        0.2551146620        0.2551146620
        3.9526520962        0.0230764020        0.9200369766        0.2397783552        0.2397783552
        3.9808182637        0.0228629530        0.8954105352        0.2297635751        0.2297635751
        4.0089844313        0.0227494951        0.8808180140        0.2237081165        0.2237081165
        4.0371505988        0.0226556388        0.8670055667        0.2176761229        0.2176761229
        4.0653167664        0.0225456430        0.8565029522        0.2134105075        0.2134105075
        4.0934829339        0.0223632641        0.8504434189        0.2112127280        0.2112127280
        4.1216491014        0.0220733981        0.8397647038        0.2072904853        0.2072904853
        4.1498152690        0.0206701805        0.7346820909        0.1723479817        0.1723479817
        4.1779814365        0.0198462259        0.6746107777        0.1523892651        0.1523892651
        4.2061476040        0.0187306741        0.6169150352        0.1353488844        0.1353488844
